Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
20,1.00000000,0.16666667,0.16666667,0.00000000,0.05000000,-1.17810434,22.31967575,0.00000210,0.99826574,0.88973271,-0.04433759,-10.76786864,19.58592806,0.00000210,0.99712092,0.92727981,-0.08453709,-18.12867168,13.07311644,0.00000210,0.99524510,0.99258036,-0.15803801,-22.02667866,3.79223304,0.00000210,0.99724699,0.92306193,-0.07994429,-21.50603328,-6.08652640,0.00000210,0.99589693,0.96933914,-0.13137059,-16.77926920,-14.76520355,0.00000210,0.99524617,0.99254198,-0.15799352,-8.66149648,-20.60423463,0.00000210,0.99887509,0.87042473,-0.02427848,1.16556762,-22.32033513,0.00000210,0.99847938,0.88291068,-0.03720182,10.68477617,-19.63139416,0.00000210,0.99917062,0.86122479,-0.01487071,18.13598309,-13.06301001,0.00000210,0.99931038,0.85691096,-0.01049322,22.01311746,-3.87023206,0.00000210,0.99899958,0.86653615,-0.02029013,21.51458116,6.05630708,0.00000210,0.99908731,0.86380755,-0.01750194,16.70148570,14.85315095,0.00000210,0.99770635,0.90786859,-0.06356081,8.63495599,20.61535497,0.00000210,0.99611689,0.96163026,-0.12264769
21,1.05000000,0.17500000,0.17500000,0.00000000,-0.05000000,-2.95970366,22.04617790,0.00000217,0.99664112,0.96065199,-0.12955058,-12.25059400,18.56654506,0.00000217,0.99699539,0.94827584,-0.11558548,-19.10445519,11.39354973,0.00000217,0.99804442,0.91263395,-0.07627757,-22.15544667,1.98222551,0.00000217,0.99837832,0.90159669,-0.06438483,-20.81952293,-7.83202521,0.00000217,0.99811075,0.91042952,-0.07389156,-15.37736395,-16.07263210,0.00000217,0.99885303,0.88615405,-0.04797242,-6.87543403,-21.15471658,0.00000217,0.99704451,0.94657372,-0.11367742,2.96855051,-22.04498711,0.00000217,0.99676964,0.95614223,-0.12444325,12.24737504,-18.56866944,0.00000217,0.99692401,0.95075541,-0.11837053,19.08853935,-11.42017712,0.00000217,0.99895401,0.88290639,-0.04455491,22.14881419,-2.05487883,0.00000217,0.99959176,0.86269179,-0.02355339,20.87207368,7.69083678,0.00000217,0.99974237,0.84211469,-0.00266187,15.45802892,15.99505302,0.00000217,0.99985754,0.84563874,-0.00620443,6.92691668,21.13792295,0.00000217,0.99629088,0.97306025,-0.14371197
22,1.10000000,0.18333333,0.18333333,0.00000000,0.05000000,-4.69660111,21.62999079,0.00000223,0.99879542,0.86172753,-0.02974441,-13.54970472,17.50209150,0.00000223,0.99514706,0.99471725,-0.17709606,-19.79439772,9.90452737,0.00000223,0.99498611,0.99892687,-0.18420915,-22.13277994,0.23920148,0.00000223,0.99577376,0.97037697,-0.14872257,-20.04604618,-9.38458969,0.00000223,0.99887993,0.85888452,-0.02680796,-13.92756874,-17.20287349,0.00000223,0.99709551,0.92112881,-0.09319792,-5.09149430,-21.54047601,0.00000223,0.99779951,0.89600736,-0.06588045,4.61281546,-21.64809128,0.00000223,0.99489413,0.99529549,-0.18716426,13.53500873,-17.51346255,0.00000223,0.99499947,0.99945554,-0.18377783,19.80849744,-9.87610555,0.00000223,0.99941354,0.84116686,-0.00872130,22.13342924,-0.16417754,0.00000223,0.99754057,0.90516035,-0.07575302,20.04348961,9.39018982,0.00000223,0.99580218,0.96928853,-0.14746793,13.92923594,17.20152680,0.00000223,0.99696689,0.92580043,-0.09835402,5.24153843,21.50451515,0.00000223,0.99492357,0.99645623,-0.18622113
23,1.15000000,0.19166667,0.19166667,0.00000000,-0.05000000,-6.29350113,21.10275292,0.00000228,0.99970053,0.82506604,0.00051582,-14.97001878,16.15036418,0.00000228,0.99815288,0.90664612,-0.08491974,-20.47185086,8.11419972,0.00000228,0.99682672,0.96134468,-0.14635935,-21.96097264,-1.62845044,0.00000228,0.99765709,0.92669335,-0.10706468,-19.07905932,-10.99661925,0.00000228,0.99769128,0.92529556,-0.10550645,-12.47459273,-18.14721838,0.00000228,0.99673313,0.96533686,-0.15096759,-3.41513630,-21.75479406,0.00000228,0.99983062,0.84219427,-0.01677828,6.48014513,-21.04622163,0.00000228,0.99815229,0.90666982,-0.08494565,14.95733488,-16.16209623,0.00000228,0.99871505,0.88447785,-0.06094836,20.45710145,-8.15115719,0.00000228,0.99967168,0.84808327,-0.02280515,21.96915562,1.51341846,0.00000228,0.99981559,0.84274928,-0.01734453,19.10197885,10.95669658,0.00000228,0.99918886,0.86624652,-0.04164993,12.52611887,18.11161195,0.00000228,0.99991909,0.83893513,-0.01346052,3.30862173,21.77129750,0.00000228,0.99743087,0.93599811,-0.11749101
24,1.20000000,0.20000000,0.20000000,0.00000000,-0.05000000,-8.05229989,20.37225996,0.00000233,0.99950705,0.84960579,-0.03145001,-16.10859773,14.84525837,0.00000233,0.99933054,0.85710553,-0.03926038,-20.95594842,6.38107981,0.00000233,0.99713659,0.95647950,-0.14873646,-21.64116355,-3.39552307,0.00000233,0.99782062,0.92423577,-0.11202840,-18.02680185,-12.44604362,0.00000233,0.99773890,0.92802597,-0.11628577,-10.96271983,-18.96547110,0.00000233,0.99653499,0.98583357,-0.18310111,-1.51979744,-21.85314432,0.00000233,0.99755160,0.93677591,-0.12617324,8.11530864,-20.34727102,0.00000233,0.99759817,0.93459212,-0.12369786,16.06023656,-14.89755357,0.00000233,0.99984917,0.83526760,-0.01670274,20.92657035,-6.47680513,0.00000233,0.99648429,0.98835103,-0.18608935,21.64815912,3.35068940,0.00000233,0.99720357,0.95326967,-0.14503289,18.03866423,12.42885243,0.00000233,0.99742192,0.94288550,-0.13312560,10.84817752,19.03120372,0.00000233,0.99760083,0.93446754,-0.12355680,1.50387153,21.85423234,0.00000233,0.99853642,0.89173603,-0.07616753
25,1.25000000,0.20833333,0.20833333,0.00000000,-0.05000000,-9.64255471,19.53846248,0.00000237,0.99941066,0.84870607,-0.03759002,-17.21221030,13.35928008,0.00000237,0.99843606,0.89465301,-0.08679387,-21.29090014,4.62903536,0.00000237,0.99929718,0.85392408,-0.04305515,-21.20512628,-5.00733904,0.00000237,0.99684889,0.97525619,-0.17874325,-16.86081102,-13.80013435,0.00000237,0.99781196,0.92546541,-0.12112011,-9.19249146,-19.75420677,0.00000237,0.99822533,0.90493272,-0.09812968,0.28278629,-21.78647643,0.00000237,0.99857347,0.88801722,-0.07953899,9.70788565,-19.50609107,0.00000237,0.99794727,0.91869000,-0.11348284,17.16287309,-13.42259885,0.00000237,0.99943694,0.84750242,-0.03633391,21.27165056,-4.71675026,0.00000237,0.99670217,0.98308928,-0.18804335,21.18406530,5.09566707,0.00000237,0.99902009,0.86680972,-0.05668722,16.88110692,13.77529157,0.00000237,0.99911680,0.86228869,-0.05188234,9.24199472,19.73109921,0.00000237,0.99732075,0.95051315,-0.14978191,-0.15678814,21.78774274,0.00000237,0.99976039,0.83283794,-0.02116835
26,1.30000000,0.21666667,0.21666667,0.00000000,0.05000000,-11.19618419,18.55208069,0.00000241,0.99823512,0.87412427,-0.07179527,-18.07587403,11.94975366,0.00000241,0.99626147,0.97240551,-0.18347764,-21.45602230,3.02866811,0.00000241,0.99571977,0.99860440,-0.21775891,-20.57480672,-6.79789614,0.00000241,0.99737945,0.91536539,-0.11738161,-15.58787334,-15.05165766,0.00000241,0.99801636,0.88447552,-0.08305776,-7.52957093,-20.31846004,0.00000241,0.99832396,0.86995785,-0.06729659,1.83924863,-21.59054639,0.00000241,0.99965472,0.81001675,-0.00483281,11.20716967,-18.54544502,0.00000241,0.99796573,0.88688975,-0.08570199,18.08340832,-11.93834970,0.00000241,0.99633841,0.96836102,-0.17867845,21.46671937,-2.95190846,0.00000241,0.99611306,0.98025831,-0.19284377,20.58872150,6.75565434,0.00000241,0.99862597,0.85595059,-0.05231915,15.71396324,14.91998191,0.00000241,0.99951874,0.81593473,-0.01080767,7.60096384,20.29186402,0.00000241,0.99900966,0.83850159,-0.03398268,-2.05294814,21.57126725,0.00000241,0.99788467,0.89077000,-0.08996567
27,1.35000000,0.22500000,0.22500000,0.00000000,-0.05000000,-12.57626812,17.49662089,0.00000244,0.99689877,0.94122875,-0.15476711,-18.90064994,10.34701104,0.00000244,0.99930824,0.83631347,-0.03867802,-21.52155126,1.05725804,0.00000244,0.99868830,0.86205313,-0.06600019,-19.87505256,-8.32324424,0.00000244,0.99650742,0.95956035,-0.17629036,-14.36214245,-16.06313481,0.00000244,0.99989516,0.81270210,-0.01431115,-5.87439448,-20.73127174,0.00000244,0.99658252,0.95601318,-0.17209807,3.64629610,-21.23672575,0.00000244,0.99621846,0.97334123,-0.19270156,12.60103892,-17.47880763,0.00000244,0.99852274,0.86906943,-0.07358214,18.94601854,-10.26367656,0.00000244,0.99795330,0.89367355,-0.10061448,21.52296007,-1.02799653,0.00000244,0.99772863,0.90358536,-0.11169697,19.83709001,8.41335193,0.00000244,0.99783988,0.89866264,-0.10617917,14.42576421,16.00602002,0.00000244,0.99967633,0.79590085,0.00261108,5.80471655,20.75089641,0.00000244,0.99734323,0.92086281,-0.13127432,-3.67535173,21.23174631,0.00000244,0.99945106,0.83050130,-0.03261729
28,1.40000000,0.23333333,0.23333333,0.00000000,0.05000000,-13.75271476,16.42826737,0.00000246,0.99457960,0.98870335,-0.21946485,-19.60288456,8.64596287,0.00000246,0.99629654,0.91751375,-0.13509988,-21.41751903,-0.56135067,0.00000246,0.99486534,0.97645460,-0.20457340,-18.98760612,-9.92457113,0.00000246,0.99778335,0.86031637,-0.07130152,-12.82315339,-17.16369107,0.00000246,0.99573850,0.94002666,-0.16120169,-4.05237030,-21.03816301,0.00000246,0.99698618,0.89049015,-0.10449910,5.37509508,-20.73966595,0.00000246,0.99529098,0.95851096,-0.18303634,13.81247844,-16.37805648,0.00000246,0.99502682,0.96960477,-0.19631257,19.59706534,-8.65917666,0.00000246,0.99781618,0.85909751,-0.06998250,21.41332731,0.70362937,0.00000246,0.99608667,0.92591152,-0.14477250,19.00227084,9.89647158,0.00000246,0.99819107,0.84531058,-0.05518371,12.89322230,17.11115210,0.00000246,0.99890754,0.81962053,-0.02821095,4.06871396,21.03500207,0.00000246,0.99626450,0.91879053,-0.13656555,-5.45857858,20.71785820,0.00000246,0.99621821,0.92063853,-0.13869009
29,1.45000000,0.24166667,0.24166667,0.00000000,-0.05000000,-15.07614711,15.04833724,0.00000248,0.99570739,0.93851696,-0.16725528,-20.11007456,7.02335752,0.00000248,0.99563009,0.94134123,-0.17058712,-21.15861403,-2.46090768,0.00000248,0.99740623,0.87870202,-0.09872852,-18.00875176,-11.37664313,0.00000248,0.99806269,0.85670557,-0.07453826,-11.31493639,-18.04758859,0.00000248,0.99850373,0.84226285,-0.05896137,-2.56916110,-21.14575430,0.00000248,0.99984070,0.79035285,-0.00505105,6.87240808,-20.16218086,0.00000248,0.99991963,0.79274920,-0.00746634,15.10423812,-15.02015675,0.00000248,0.99791344,0.86165358,-0.07993103,20.04792583,-7.19882238,0.00000248,0.99428643,0.99193896,-0.23169012,21.16678434,2.38966934,0.00000248,0.99869544,0.83606726,-0.05235491,18.06572199,11.28596843,0.00000248,0.99925967,0.81811753,-0.03347524,11.28310857,18.06749133,0.00000248,0.99627501,0.91805473,-0.14337114,2.36272092,21.16979504,0.00000248,0.99573904,0.93736286,-0.16589621,-7.02402419,20.10985824,0.00000248,0.99886922,0.83049385,-0.04645111
30,1.50000000,0.25000000,0.25000000,0.00000000,0.05000000,-16.03759740,13.82946550,0.00000249,0.99926515,0.78977223,-0.01104836,-20.50597829,5.28804351,0.00000249,0.99714586,0.85276555,-0.07737089,-20.81455246,-3.90039190,0.00000249,0.99936906,0.78681683,-0.00805716,-17.01539345,-12.60694304,0.00000249,0.99884087,0.80196664,-0.02350703,-9.79673115,-18.77452152,0.00000249,0.99824236,0.81951771,-0.04176322,-0.56506037,-21.16929896,0.00000249,0.99630404,0.87928633,-0.10670607,8.51891959,-19.38779592,0.00000249,0.99872124,0.80544165,-0.02709142,16.02128718,-13.84834711,0.00000249,0.99298703,0.99285690,-0.24109670,20.51198043,-5.26470724,0.00000249,0.99569015,0.89919128,-0.12925020,20.77609066,4.10032064,0.00000249,0.99764725,0.83738409,-0.06073343,17.02576198,12.59293698,0.00000249,0.99896860,0.79827408,-0.01971475,9.90699627,18.71657203,0.00000249,0.99921247,0.79127529,-0.01257389,0.72720818,21.16435178,0.00000249,0.99864565,0.80764605,-0.02937298,-8.58457226,19.35881484,0.00000249,0.99809118,0.82401688,-0.04650400
31,1.55000000,0.25833333,0.25833333,0.00000000,0.05000000,-17.14798875,12.21199027,0.00000250,0.99514848,0.90955861,-0.14874693,-20.74932096,3.55695123,0.00000250,0.99528292,0.90509931,-0.14356932,-20.30868365,-5.54468545,0.00000250,0.99932739,0.78146222,-0.00917816,-15.73656641,-13.98380042,0.00000250,0.99723852,0.84285132,-0.07363876,-8.08246369,-19.43862098,0.00000250,0.99660171,0.86259451,-0.09533633,1.05019807,-21.02577630,0.00000250,0.99808553,0.81734872,-0.04629781,10.06640241,-18.48928833,0.00000250,0.99393109,0.95104355,-0.19794821,17.14788653,-12.21213380,0.00000250,0.99514455,0.90968922,-0.14889891,20.74812190,-3.56393916,0.00000250,0.99511409,0.91070314,-0.15007936,20.29963215,5.57773305,0.00000250,0.99910533,0.78775123,-0.01556628,15.85529297,13.84904096,0.00000250,0.99316825,0.97808407,-0.23099771,8.15714291,19.40740212,0.00000250,0.99415195,0.94336727,-0.18870528,-0.83701243,21.03534332,0.00000250,0.99258552,0.99930331,-0.25745691,-10.15917017,18.43847832,0.00000250,0.99538606,0.90169449,-0.13963083
32,1.60000000,0.26666667,0.26666667,0.00000000,0.05000000,-17.95787152,10.74495079,0.00000250,0.99464298,0.93054999,-0.18116616,-20.84202560,1.88393952,0.00000250,0.99755480,0.83107219,-0.06783880,-19.60643461,-7.31620299,0.00000250,0.99438099,0.94011348,-0.19264052,-14.43068049,-15.15567954,0.00000250,0.99555752,0.89798394,-0.14283653,-6.42187531,-19.91729616,0.00000250,0.99570076,0.89299607,-0.13706916,2.85625121,-20.73116101,0.00000250,0.99649931,0.86573316,-0.10604203,11.40517237,-17.54597853,0.00000250,0.99877974,0.79272037,-0.02725525,17.81931240,-10.97320051,0.00000250,0.99273262,0.99722860,-0.26869518,20.84540048,-1.84621518,0.00000250,0.99698306,0.84965682,-0.08814672,19.58937486,7.36176886,0.00000250,0.99732720,0.83841731,-0.07581585,14.43680695,15.14984345,0.00000250,0.99534435,0.90546276,-0.15153602,6.58803155,19.86295325,0.00000250,0.99370862,0.96514711,-0.22313421,-2.64856895,20.75871247,0.00000250,0.99349607,0.97321031,-0.23309515,-11.28293305,17.62482481,0.00000250,0.99281720,0.99945573,-0.26597741
33,1.65000000,0.27500000,0.27500000,0.00000000,0.05000000,-18.63003461,9.25488988,0.00000249,0.99844330,0.80205523,-0.04364960,-20.80179392,0.12776416,0.00000249,0.99709164,0.85027889,-0.09591922,-18.83643101,-8.82723050,0.00000249,0.99817086,0.81153286,-0.05369880,-13.22375932,-16.05810215,0.00000249,0.99406106,0.97013131,-0.23736800,-4.88949860,-20.21937968,0.00000249,0.99440043,0.95584769,-0.21969519,4.27554700,-20.35804813,0.00000249,0.99388257,0.97773580,-0.24686285,12.78288365,-16.41124740,0.00000249,0.99831743,0.80641891,-0.04826262,18.65846931,-9.19742422,0.00000249,0.99791554,0.82052443,-0.06333497,20.80085540,-0.23444038,0.00000249,0.99462204,0.94664274,-0.20841900,18.91404662,8.65968616,0.00000249,0.99934194,0.77162836,-0.01215142,13.08954208,16.16771194,0.00000249,0.99750081,0.83535938,-0.07944832,4.78702004,20.24389019,0.00000249,0.99525085,0.92103932,-0.17752798,-4.16893471,20.38014548,0.00000249,0.99340044,0.99859964,-0.27321552,-12.87623577,16.33809403,0.00000249,0.99593839,0.89389501,-0.14555565
34,1.70000000,0.28333333,0.28333333,0.00000000,-0.05000000,-19.21023834,7.65119902,0.00000248,0.99556477,0.94837760,-0.21844057,-20.61894468,-1.56004921,0.00000248,0.99796097,0.84273246,-0.09457784,-17.89492874,-10.36079712,0.00000248,0.99777266,0.85056032,-0.10332045,-11.67577341,-17.06606360,0.00000248,0.99605364,0.92572523,-0.19084337,-3.28575892,-20.41516072,0.00000248,0.99961619,0.77715518,-0.02426131,5.88716030,-19.82209180,0.00000248,0.99500318,0.97513452,-0.25173437,14.06728425,-15.15540107,0.00000248,0.99811782,0.83627124,-0.08741633,19.26001410,-7.52505238,0.00000248,0.99761267,0.85727188,-0.11087369,20.63492674,1.33183369,0.00000248,0.99501662,0.97448496,-0.25091735,17.97296024,10.22481149,0.00000248,0.99541093,0.95562809,-0.22738871,11.64734049,17.08549486,0.00000248,0.99815128,0.83489987,-0.08590273,3.40207714,20.39610065,0.00000248,0.99984975,0.75717706,-0.00391852,-6.13043744,19.74822087,0.00000248,0.99731568,0.86988176,-0.12520673,-13.95167207,15.26187705,0.00000248,0.99529783,0.96099686,-0.23405001
35,1.75000000,0.29166667,0.29166667,0.00000000,0.05000000,-19.68534709,5.91348935,0.00000246,0.99619670,0.90533083,-0.17401528,-20.31699585,-3.11477601,0.00000246,0.99545252,0.94264444,-0.21925961,-16.98409725,-11.57683148,0.00000246,0.99883442,0.78526808,-0.03921358,-10.21519286,-17.83626549,0.00000246,0.99840874,0.80343290,-0.05849398,-1.45967709,-20.50248449,0.00000246,0.99837535,0.80487634,-0.06004380,7.43804395,-19.16137089,0.00000246,0.99918783,0.77052070,-0.02386912,15.17004911,-13.86909716,0.00000246,0.99619555,0.90538755,-0.17408291,19.66790404,-5.97126994,0.00000246,0.99827366,0.80929041,-0.06479925,20.33289232,3.00933707,0.00000246,0.99908958,0.77459071,-0.02807594,17.02709081,11.51350564,0.00000246,0.99919770,0.77011292,-0.02344882,10.15539745,17.87037670,0.00000246,0.99785855,0.82757774,-0.08475591,1.65012134,20.48802469,0.00000246,0.99472448,0.98074159,-0.26697786,-7.55925303,19.11387558,0.00000246,0.99852183,0.79856363,-0.05328499,-15.04077269,14.00918452,0.00000246,0.99501701,0.96523996,-0.24737953
36,1.80000000,0.30000000,0.30000000,0.00000000,0.05000000,-19.97064171,4.31741701,0.00000243,0.99822951,0.80509573,-0.06698873,-19.84956668,-4.84371336,0.00000243,0.99623291,0.89752003,-0.17221629,-15.92953235,-12.79517543,0.00000243,0.99911121,0.76756490,-0.02722381,-8.60027042,-18.53381294,0.00000243,0.99608950,0.90458061,-0.18065935,0.14892723,-20.43145564,0.00000243,0.99874285,0.78301227,-0.04337347,9.09466970,-18.29628090,0.00000243,0.99576447,0.92080445,-0.20026799,16.11003028,-12.56716084,0.00000243,0.99833608,0.80045708,-0.06197750,19.99013783,-4.22625058,0.00000243,0.99666917,0.87639910,-0.14729315,19.87972512,4.71842111,0.00000243,0.99528685,0.94521033,-0.23030257,15.90706590,12.82309592,0.00000243,0.99894763,0.77438406,-0.03431503,8.60333292,18.53238618,0.00000243,0.99776547,0.82563117,-0.08949253,-0.32557812,20.42941048,0.00000243,0.99659248,0.88007350,-0.15159279,-9.16137337,18.26296802,0.00000243,0.99702089,0.85975781,-0.12801403,-16.16935649,12.49074162,0.00000243,0.99742095,0.84123827,-0.10693792
37,1.85000000,0.30833333,0.30833333,0.00000000,-0.05000000,-20.10892212,2.85854589,0.00000240,0.99460055,0.97529454,-0.27631808,-19.26311596,-6.43982647,0.00000240,0.99700011,0.86415455,-0.14027794,-14.84735638,-13.85987766,0.00000240,0.99421257,0.99465757,-0.30135796,-7.15790210,-19.00795950,0.00000240,0.99912691,0.77694242,-0.04346550,1.93079850,-20.21908702,0.00000240,0.99592793,0.91204126,-0.19724104,10.53862664,-17.36308359,0.00000240,0.99625193,0.89727801,-0.17940518,17.01435971,-11.09283586,0.00000240,0.99597155,0.91003850,-0.19480735,20.14437014,-2.59686908,0.00000240,0.99612587,0.90299149,-0.18627919,19.33564418,6.21874327,0.00000240,0.99490216,0.96052096,-0.25747135,14.60943281,14.11038367,0.00000240,0.99827265,0.81078455,-0.07992747,6.99216919,19.06957820,0.00000240,0.99643946,0.88885010,-0.16933186,-1.94691416,20.21751918,0.00000240,0.99803528,0.82046552,-0.09062037,-10.54861809,17.35701321,0.00000240,0.99641943,0.88974591,-0.17039879,-16.86626987,11.31675776,0.00000240,0.99452565,0.97900097,-0.28108164
38,1.90000000,0.31666667,0.31666667,0.00000000,-0.05000000,-20.17098052,0.91769769,0.00000237,0.99569363,0.89207757,-0.18061402,-18.57851584,-7.90882593,0.00000237,0.99545679,0.90151793,-0.19201550,-13.41779577,-15.08878029,0.00000237,0.99890529,0.77403798,-0.04685433,-5.40614512,-19.45463650,0.00000237,0.99774899,0.81447678,-0.09077938,3.49627803,-19.88686216,0.00000237,0.99473712,0.93086941,-0.22809129,11.54602755,-16.56493568,0.00000237,0.99996157,0.73649707,-0.00796642,17.70808079,-9.70233464,0.00000237,0.99446710,0.94214585,-0.24219883,20.17076903,-0.92235884,0.00000237,0.99562480,0.89480983,-0.18390365,18.56977017,7.92926125,0.00000237,0.99734704,0.82906153,-0.10711953,13.40977007,15.09591485,0.00000237,0.99883685,0.77637061,-0.04933167,5.35678989,19.46830549,0.00000237,0.99647358,0.86173253,-0.14464726,-3.61433509,19.86570841,0.00000237,0.99697709,0.84273339,-0.12266998,-11.79644560,16.38758120,0.00000237,0.99827127,0.79593706,-0.07038591,-17.78806534,9.55483509,0.00000237,0.99643419,0.86323812,-0.14640688
39,1.95000000,0.32500000,0.32500000,0.00000000,0.05000000,-20.06153676,-0.72416910,0.00000232,0.99653950,0.81712761,-0.10053938,-17.92831718,-9.03124485,0.00000232,0.99926809,0.73421153,-0.01177814,-11.95234517,-16.12857730,0.00000232,0.99672341,0.81123204,-0.09393974,-4.14417315,-19.64226569,0.00000232,0.99168037,0.99098081,-0.31309037,5.03937838,-19.43176486,0.00000232,0.99788680,0.77498612,-0.05431865,13.08732624,-15.22208136,0.00000232,0.99623961,0.82684131,-0.11150576,18.40333972,-8.01920833,0.00000232,0.99506842,0.86599062,-0.15684719,20.06015923,0.76179059,0.00000232,0.99554215,0.84991879,-0.13801451,17.77040324,9.33821520,0.00000232,0.99682801,0.80789931,-0.09022794,12.02362806,16.07548925,0.00000232,0.99762575,0.78296406,-0.06289669,3.77609643,19.71629761,0.00000232,0.99399965,0.90347031,-0.20191475,-4.79747174,19.49299910,0.00000232,0.99171765,0.98950395,-0.31114801,-13.00254393,15.29453748,0.00000232,0.99756439,0.78485201,-0.06493857,-18.30751502,8.23571998,0.00000232,0.99259532,0.95540920,-0.26692648
40,2.00000000,0.33333333,0.33333333,0.00000000,-0.05000000,-19.81649582,-2.38636749,0.00000227,0.99605377,0.83781671,-0.13101561,-16.81586351,-10.75244976,0.00000227,0.99549713,0.85511813,-0.15120000,-10.83436245,-16.76316167,0.00000227,0.99984060,0.72974773,-0.01333757,-2.28405633,-19.82852768,0.00000227,0.99856313,0.76440789,-0.04944159,6.52606744,-18.86265698,0.00000227,0.99265701,0.94965426,-0.26749485,14.10934887,-14.11785431,0.00000227,0.99822311,0.77393197,-0.05964076,18.75629041,-6.82558291,0.00000227,0.99980044,0.73081082,-0.01442086,19.82331692,2.32894398,0.00000227,0.99720648,0.80318578,-0.09169498,16.96737401,10.51168240,0.00000227,0.99909099,0.74987390,-0.03410660,10.53773500,16.95125562,0.00000227,0.99403774,0.90234939,-0.20806358,2.08822381,19.85013721,0.00000227,0.99494119,0.87278579,-0.17217289,-6.35528204,18.92089033,0.00000227,0.99170573,0.98381062,-0.31187925,-13.98308261,14.24291166,0.00000227,0.99943963,0.74043916,-0.02430234,-18.85672980,6.54315083,0.00000227,0.99357028,0.91807186,-0.22754752
41,2.05000000,0.34166667,0.34166667,0.00000000,0.05000000,-19.46916090,-3.85581095,0.00000222,0.99713314,0.77807045,-0.07059313,-15.88555750,-11.89805207,0.00000222,0.99221072,0.93100630,-0.25153689,-9.43764333,-17.45986322,0.00000222,0.99942808,0.71630597,-0.00574391,-0.94897978,-19.82457239,0.00000222,0.99036212,0.99664070,-0.33716525,7.99599142,-18.16531325,0.00000222,0.99170055,0.94863707,-0.27409700,15.03513461,-12.95609830,0.00000222,0.99847288,0.74134058,-0.03141173,19.23802248,-4.87993646,0.00000222,0.99598607,0.81109324,-0.10730310,19.54097663,3.47339045,0.00000222,0.99023325,0.99860177,-0.34258619,15.78995963,12.02465416,0.00000222,0.99515541,0.83595785,-0.13583444,9.02606567,17.67611407,0.00000222,0.99375544,0.87975982,-0.18788179,0.62679823,19.83738064,0.00000222,0.99203252,0.93712384,-0.25932730,-8.14645595,18.09836017,0.00000222,0.99650027,0.79610538,-0.09047177,-15.22711752,12.72989058,0.00000222,0.99563095,0.82162337,-0.11929437,-19.13384647,5.27353813,0.00000222,0.99063948,0.98648014,-0.32361933
42,2.10000000,0.35000000,0.35000000,0.00000000,-0.05000000,-18.95421709,-5.50614804,0.00000216,0.99442120,0.88271155,-0.19882478,-14.85946332,-12.99152357,0.00000216,0.99896256,0.74213458,-0.03842425,-7.60950113,-18.21193822,0.00000216,0.99331366,0.92121086,-0.24682341,1.09965790,-19.70717906,0.00000216,0.99734901,0.78908570,-0.08926110,9.15133733,-17.48819521,0.00000216,0.99979849,0.70813625,-0.00345658,15.95526359,-11.61951053,0.00000216,0.99913549,0.73728531,-0.03333979,19.37767529,-3.75361567,0.00000216,0.99977626,0.70754121,-0.00285889,18.96903742,5.45482802,0.00000216,0.99376204,0.90540994,-0.22692518,14.85360109,12.99822409,0.00000216,0.99890798,0.74367243,-0.04004332,7.69670937,18.17524136,0.00000216,0.99267424,0.94426381,-0.27633909,-1.17248213,19.70293452,0.00000216,0.99487398,0.86747774,-0.18029186,-9.49348037,17.30480770,0.00000216,0.99787513,0.77343235,-0.07199334,-15.87336847,11.73090356,0.00000216,0.99156905,0.98559619,-0.33065909,-19.41844159,3.53589416,0.00000216,0.99224744,0.95999831,-0.29680867
